object_id,object_system,object_code
ODK:Navitia:000000001734,secondary_id,ODK:Navitia:000000001742
ODK:Navitia:000000001735,secondary_id,ODK:Navitia:000000001741
ODK:Navitia:000000001737,secondary_id,ODK:Navitia:000000001739
ODK:Navitia:000000001762,secondary_id,ODK:Navitia:000000001797
ODK:Navitia:000000001763,secondary_id,ODK:Navitia:000000001796
ODK:Navitia:000000001766,secondary_id,ODK:Navitia:000000001793
ODK:Navitia:000000001767,secondary_id,ODK:Navitia:000000001792
ODK:Navitia:000000001768,secondary_id,ODK:Navitia:000000001791
ODK:Navitia:000000001768,secondary_id,ODK:Navitia:000000053218
ODK:Navitia:000000001768,secondary_id,ODK:Navitia:000000053219
ODK:Navitia:000000001769,secondary_id,ODK:Navitia:000000001817
ODK:Navitia:000000001770,secondary_id,ODK:Navitia:000000001816
ODK:Navitia:000000001772,secondary_id,ODK:Navitia:000000001814
ODK:Navitia:000000001773,secondary_id,ODK:Navitia:000000001813
ODK:Navitia:000000001774,secondary_id,ODK:Navitia:000000001812
ODK:Navitia:000000001778,secondary_id,ODK:Navitia:000000001810
ODK:Navitia:000000001780,secondary_id,ODK:Navitia:000000001808
ODK:Navitia:000000001781,secondary_id,ODK:Navitia:000000001807
ODK:Navitia:000000001782,secondary_id,ODK:Navitia:000000001806
ODK:Navitia:000000001785,secondary_id,ODK:Navitia:000000001804
ODK:Navitia:000000001786,secondary_id,ODK:Navitia:000000001803
ODK:Navitia:000000001787,secondary_id,ODK:Navitia:000000001802
ODK:Navitia:000000001788,secondary_id,ODK:Navitia:000000001801
ODK:Navitia:000000001789,secondary_id,ODK:Navitia:000000001800
ODK:Navitia:000000001790,secondary_id,ODK:Navitia:000000001799
ODK:Navitia:000000001794,secondary_id,ODK:Navitia:000000030584
ODK:Navitia:000000001819,secondary_id,ODK:Navitia:000000001823
ODK:Navitia:000000001820,secondary_id,ODK:Navitia:000000001822
ODK:Navitia:000000001821,secondary_id,ODK:Navitia:000000010010
ODK:Navitia:000000001825,secondary_id,ODK:Navitia:000000001840
ODK:Navitia:000000001826,secondary_id,ODK:Navitia:000000001839
ODK:Navitia:000000001827,secondary_id,ODK:Navitia:000000001838
ODK:Navitia:000000001828,secondary_id,ODK:Navitia:000000001837
ODK:Navitia:000000001830,secondary_id,ODK:Navitia:000000001835
ODK:Navitia:000000001832,secondary_id,ODK:Navitia:000000001833
ODK:Navitia:000000001832,secondary_id,ODK:Navitia:000000006278
ODK:Navitia:000000001832,secondary_id,ODK:Navitia:000000006320
ODK:Navitia:000000001841,secondary_id,ODK:Navitia:000000001860
ODK:Navitia:000000001842,secondary_id,ODK:Navitia:000000001859
ODK:Navitia:000000001843,secondary_id,ODK:Navitia:000000001858
ODK:Navitia:000000001844,secondary_id,ODK:Navitia:000000001857
ODK:Navitia:000000001845,secondary_id,ODK:Navitia:000000001856
ODK:Navitia:000000001846,secondary_id,ODK:Navitia:000000001855
ODK:Navitia:000000001847,secondary_id,ODK:Navitia:000000001854
ODK:Navitia:000000001848,secondary_id,ODK:Navitia:000000001853
ODK:Navitia:000000001849,secondary_id,ODK:Navitia:000000001852
ODK:Navitia:000000001850,secondary_id,ODK:Navitia:000000001851
ODK:Navitia:000000001862,secondary_id,ODK:Navitia:000000001870
ODK:Navitia:000000001863,secondary_id,ODK:Navitia:000000007210
ODK:Navitia:000000001874,secondary_id,ODK:Navitia:000000002256
ODK:Navitia:000000001874,secondary_id,ODK:Navitia:000000054171
ODK:Navitia:000000001874,secondary_id,ODK:Navitia:000000054174
ODK:Navitia:000000001878,secondary_id,ODK:Navitia:000000001895
ODK:Navitia:000000001879,secondary_id,ODK:Navitia:000000001894
ODK:Navitia:000000001880,secondary_id,ODK:Navitia:000000001893
ODK:Navitia:000000001882,secondary_id,ODK:Navitia:000000001891
ODK:Navitia:000000001884,secondary_id,ODK:Navitia:000000001889
ODK:Navitia:000000001886,secondary_id,ODK:Navitia:000000001887
ODK:Navitia:000000001897,secondary_id,ODK:Navitia:000000001900
ODK:Navitia:000000001898,secondary_id,ODK:Navitia:000000001899
ODK:Navitia:000000001905,secondary_id,ODK:Navitia:000000001908
ODK:Navitia:000000001906,secondary_id,ODK:Navitia:000000001907
ODK:Navitia:000000001910,secondary_id,ODK:Navitia:000000001936
ODK:Navitia:000000001911,secondary_id,ODK:Navitia:000000001934
ODK:Navitia:000000001912,secondary_id,ODK:Navitia:000000001933
ODK:Navitia:000000001914,secondary_id,ODK:Navitia:000000001931
ODK:Navitia:000000001914,secondary_id,ODK:Navitia:000000053486
ODK:Navitia:000000001915,secondary_id,ODK:Navitia:000000001930
ODK:Navitia:000000001916,secondary_id,ODK:Navitia:000000001929
ODK:Navitia:000000001918,secondary_id,ODK:Navitia:000000001927
ODK:Navitia:000000001920,secondary_id,ODK:Navitia:000000001925
ODK:Navitia:000000001922,secondary_id,ODK:Navitia:000000001924
ODK:Navitia:000000001940,secondary_id,ODK:Navitia:000000001944
ODK:Navitia:000000001942,secondary_id,ODK:Navitia:000000002149
ODK:Navitia:000000001942,secondary_id,ODK:Navitia:000000002162
ODK:Navitia:000000001942,secondary_id,ODK:Navitia:000000052838
ODK:Navitia:000000001946,secondary_id,ODK:Navitia:000000001947
ODK:Navitia:000000001949,secondary_id,ODK:Navitia:000000002189
ODK:Navitia:000000001950,secondary_id,ODK:Navitia:000000002188
ODK:Navitia:000000001951,secondary_id,ODK:Navitia:000000002187
ODK:Navitia:000000001953,secondary_id,ODK:Navitia:000000001979
ODK:Navitia:000000001954,secondary_id,ODK:Navitia:000000001978
ODK:Navitia:000000001955,secondary_id,ODK:Navitia:000000001977
ODK:Navitia:000000001957,secondary_id,ODK:Navitia:000000001972
ODK:Navitia:000000001958,secondary_id,ODK:Navitia:000000001971
ODK:Navitia:000000001959,secondary_id,ODK:Navitia:000000001970
ODK:Navitia:000000001962,secondary_id,ODK:Navitia:000000001968
ODK:Navitia:000000001964,secondary_id,ODK:Navitia:000000001966
ODK:Navitia:000000001969,secondary_id,ODK:Navitia:000000045741
ODK:Navitia:000000001980,secondary_id,ODK:Navitia:000000001982
ODK:Navitia:000000001983,secondary_id,ODK:Navitia:000000053730
ODK:Navitia:000000001983,secondary_id,ODK:Navitia:000000054280
ODK:Navitia:000000001987,secondary_id,ODK:Navitia:000000006510
ODK:Navitia:000000002000,secondary_id,ODK:Navitia:000000002697
ODK:Navitia:000000002001,secondary_id,ODK:Navitia:000000002031
ODK:Navitia:000000002002,secondary_id,ODK:Navitia:000000002030
ODK:Navitia:000000002003,secondary_id,ODK:Navitia:000000002029
ODK:Navitia:000000002004,secondary_id,ODK:Navitia:000000002028
ODK:Navitia:000000002006,secondary_id,ODK:Navitia:000000002026
ODK:Navitia:000000002007,secondary_id,ODK:Navitia:000000002025
ODK:Navitia:000000002008,secondary_id,ODK:Navitia:000000002024
ODK:Navitia:000000002008,secondary_id,ODK:Navitia:000000052318
ODK:Navitia:000000002009,secondary_id,ODK:Navitia:000000002023
ODK:Navitia:000000002010,secondary_id,ODK:Navitia:000000002022
ODK:Navitia:000000002012,secondary_id,ODK:Navitia:000000002020
ODK:Navitia:000000002037,secondary_id,ODK:Navitia:000000002038
ODK:Navitia:000000002042,secondary_id,ODK:Navitia:000000002046
ODK:Navitia:000000002043,secondary_id,ODK:Navitia:000000002044
ODK:Navitia:000000002051,secondary_id,ODK:Navitia:000000003965
ODK:Navitia:000000002052,secondary_id,ODK:Navitia:000000003964
ODK:Navitia:000000002056,secondary_id,ODK:Navitia:000000002912
ODK:Navitia:000000002060,secondary_id,ODK:Navitia:000000002705
ODK:Navitia:000000002061,secondary_id,ODK:Navitia:000000007435
ODK:Navitia:000000002062,secondary_id,ODK:Navitia:000000002703
ODK:Navitia:000000002063,secondary_id,ODK:Navitia:000000002702
ODK:Navitia:000000002064,secondary_id,ODK:Navitia:000000002701
ODK:Navitia:000000002065,secondary_id,ODK:Navitia:000000007536
ODK:Navitia:000000002066,secondary_id,ODK:Navitia:000000002700
ODK:Navitia:000000002073,secondary_id,ODK:Navitia:000000002122
ODK:Navitia:000000002075,secondary_id,ODK:Navitia:000000002120
ODK:Navitia:000000002076,secondary_id,ODK:Navitia:000000002119
ODK:Navitia:000000002077,secondary_id,ODK:Navitia:000000002118
ODK:Navitia:000000002078,secondary_id,ODK:Navitia:000000002117
ODK:Navitia:000000002080,secondary_id,ODK:Navitia:000000002115
ODK:Navitia:000000002082,secondary_id,ODK:Navitia:000000002113
ODK:Navitia:000000002084,secondary_id,ODK:Navitia:000000002111
ODK:Navitia:000000002085,secondary_id,ODK:Navitia:000000002110
ODK:Navitia:000000002088,secondary_id,ODK:Navitia:000000002107
ODK:Navitia:000000002089,secondary_id,ODK:Navitia:000000002106
ODK:Navitia:000000002089,secondary_id,ODK:Navitia:000000004514
ODK:Navitia:000000002091,secondary_id,ODK:Navitia:000000002105
ODK:Navitia:000000002093,secondary_id,ODK:Navitia:000000002104
ODK:Navitia:000000002094,secondary_id,ODK:Navitia:000000002103
ODK:Navitia:000000002095,secondary_id,ODK:Navitia:000000002102
ODK:Navitia:000000002096,secondary_id,ODK:Navitia:000000002101
ODK:Navitia:000000002114,secondary_id,ODK:Navitia:000000028596
ODK:Navitia:000000002121,secondary_id,ODK:Navitia:000000002275
ODK:Navitia:000000002126,secondary_id,ODK:Navitia:000000002183
ODK:Navitia:000000002127,secondary_id,ODK:Navitia:000000002182
ODK:Navitia:000000002134,secondary_id,ODK:Navitia:000000002175
ODK:Navitia:000000002137,secondary_id,ODK:Navitia:000000002172
ODK:Navitia:000000002139,secondary_id,ODK:Navitia:000000002170
ODK:Navitia:000000002140,secondary_id,ODK:Navitia:000000002169
ODK:Navitia:000000002141,secondary_id,ODK:Navitia:000000002168
ODK:Navitia:000000002146,secondary_id,ODK:Navitia:000000002164
ODK:Navitia:000000002150,secondary_id,ODK:Navitia:000000002161
ODK:Navitia:000000002152,secondary_id,ODK:Navitia:000000002159
ODK:Navitia:000000002157,secondary_id,ODK:Navitia:000000028143
ODK:Navitia:000000002193,secondary_id,ODK:Navitia:000000002194
ODK:Navitia:000000002195,secondary_id,ODK:Navitia:000000002196
ODK:Navitia:000000002197,secondary_id,ODK:Navitia:000000005486
ODK:Navitia:000000002198,secondary_id,ODK:Navitia:000000002199
ODK:Navitia:000000002225,secondary_id,ODK:Navitia:000000002235
ODK:Navitia:000000002227,secondary_id,ODK:Navitia:000000030326
ODK:Navitia:000000002229,secondary_id,ODK:Navitia:000000002232
ODK:Navitia:000000002234,secondary_id,ODK:Navitia:000000003098
ODK:Navitia:000000002234,secondary_id,ODK:Navitia:000000052842
ODK:Navitia:000000002239,secondary_id,ODK:Navitia:000000002251
ODK:Navitia:000000002257,secondary_id,ODK:Navitia:000000002258
ODK:Navitia:000000002259,secondary_id,ODK:Navitia:000000002260
ODK:Navitia:000000002261,secondary_id,ODK:Navitia:000000006787
ODK:Navitia:000000002261,secondary_id,ODK:Navitia:000000053547
ODK:Navitia:000000002263,secondary_id,ODK:Navitia:000000002264
ODK:Navitia:000000002270,secondary_id,ODK:Navitia:000000005980
ODK:Navitia:000000002276,secondary_id,ODK:Navitia:000000002277
ODK:Navitia:000000002287,secondary_id,ODK:Navitia:000000028436
ODK:Navitia:000000002289,secondary_id,ODK:Navitia:000000002742
ODK:Navitia:000000002290,secondary_id,ODK:Navitia:000000002295
ODK:Navitia:000000002299,secondary_id,ODK:Navitia:000000003209
ODK:Navitia:000000002299,secondary_id,ODK:Navitia:000000003657
ODK:Navitia:000000002304,secondary_id,ODK:Navitia:000000002341
ODK:Navitia:000000002305,secondary_id,ODK:Navitia:000000002340
ODK:Navitia:000000002306,secondary_id,ODK:Navitia:000000002339
ODK:Navitia:000000002308,secondary_id,ODK:Navitia:000000002337
ODK:Navitia:000000002310,secondary_id,ODK:Navitia:000000010196
ODK:Navitia:000000002311,secondary_id,ODK:Navitia:000000002334
ODK:Navitia:000000002313,secondary_id,ODK:Navitia:000000002333
ODK:Navitia:000000002314,secondary_id,ODK:Navitia:000000002332
ODK:Navitia:000000002315,secondary_id,ODK:Navitia:000000002331
ODK:Navitia:000000002317,secondary_id,ODK:Navitia:000000002329
ODK:Navitia:000000002319,secondary_id,ODK:Navitia:000000002327
ODK:Navitia:000000002320,secondary_id,ODK:Navitia:000000002326
ODK:Navitia:000000002321,secondary_id,ODK:Navitia:000000002325
ODK:Navitia:000000002322,secondary_id,ODK:Navitia:000000002844
ODK:Navitia:000000002328,secondary_id,ODK:Navitia:000000053514
ODK:Navitia:000000002336,secondary_id,ODK:Navitia:000000028666
ODK:Navitia:000000002345,secondary_id,ODK:Navitia:000000002809
ODK:Navitia:000000002346,secondary_id,ODK:Navitia:000000052730
ODK:Navitia:000000002347,secondary_id,ODK:Navitia:000000002349
ODK:Navitia:000000002358,secondary_id,ODK:Navitia:000000002402
ODK:Navitia:000000002359,secondary_id,ODK:Navitia:000000002401
ODK:Navitia:000000002360,secondary_id,ODK:Navitia:000000002400
ODK:Navitia:000000002361,secondary_id,ODK:Navitia:000000010275
ODK:Navitia:000000002362,secondary_id,ODK:Navitia:000000003737
ODK:Navitia:000000002363,secondary_id,ODK:Navitia:000000003736
ODK:Navitia:000000002364,secondary_id,ODK:Navitia:000000003735
ODK:Navitia:000000002365,secondary_id,ODK:Navitia:000000002399
ODK:Navitia:000000002367,secondary_id,ODK:Navitia:000000002397
ODK:Navitia:000000002368,secondary_id,ODK:Navitia:000000002396
ODK:Navitia:000000002369,secondary_id,ODK:Navitia:000000002395
ODK:Navitia:000000002370,secondary_id,ODK:Navitia:000000002394
ODK:Navitia:000000002371,secondary_id,ODK:Navitia:000000002393
ODK:Navitia:000000002372,secondary_id,ODK:Navitia:000000002392
ODK:Navitia:000000002374,secondary_id,ODK:Navitia:000000002390
ODK:Navitia:000000002375,secondary_id,ODK:Navitia:000000002389
ODK:Navitia:000000002378,secondary_id,ODK:Navitia:000000045347
ODK:Navitia:000000002379,secondary_id,ODK:Navitia:000000045356
ODK:Navitia:000000002380,secondary_id,ODK:Navitia:000000045355
ODK:Navitia:000000002407,secondary_id,ODK:Navitia:000000002424
ODK:Navitia:000000002410,secondary_id,ODK:Navitia:000000002421
ODK:Navitia:000000002411,secondary_id,ODK:Navitia:000000002420
ODK:Navitia:000000002412,secondary_id,ODK:Navitia:000000002419
ODK:Navitia:000000002413,secondary_id,ODK:Navitia:000000002418
ODK:Navitia:000000002414,secondary_id,ODK:Navitia:000000002417
ODK:Navitia:000000002415,secondary_id,ODK:Navitia:000000002416
ODK:Navitia:000000002425,secondary_id,ODK:Navitia:000000002446
ODK:Navitia:000000002428,secondary_id,ODK:Navitia:000000002432
ODK:Navitia:000000002435,secondary_id,ODK:Navitia:000000007205
ODK:Navitia:000000002436,secondary_id,ODK:Navitia:000000002437
ODK:Navitia:000000002440,secondary_id,ODK:Navitia:000000002451
ODK:Navitia:000000002441,secondary_id,ODK:Navitia:000000002450
ODK:Navitia:000000002442,secondary_id,ODK:Navitia:000000002449
ODK:Navitia:000000002443,secondary_id,ODK:Navitia:000000002448
ODK:Navitia:000000002453,secondary_id,ODK:Navitia:000000002484
ODK:Navitia:000000002454,secondary_id,ODK:Navitia:000000002483
ODK:Navitia:000000002458,secondary_id,ODK:Navitia:000000030872
ODK:Navitia:000000002459,secondary_id,ODK:Navitia:000000030871
ODK:Navitia:000000002460,secondary_id,ODK:Navitia:000000030870
ODK:Navitia:000000002461,secondary_id,ODK:Navitia:000000030874
ODK:Navitia:000000002465,secondary_id,ODK:Navitia:000000002501
ODK:Navitia:000000002466,secondary_id,ODK:Navitia:000000002500
ODK:Navitia:000000002467,secondary_id,ODK:Navitia:000000002499
ODK:Navitia:000000002468,secondary_id,ODK:Navitia:000000002498
ODK:Navitia:000000002469,secondary_id,ODK:Navitia:000000002497
ODK:Navitia:000000002470,secondary_id,ODK:Navitia:000000002496
ODK:Navitia:000000002472,secondary_id,ODK:Navitia:000000010456
ODK:Navitia:000000002473,secondary_id,ODK:Navitia:000000010455
ODK:Navitia:000000002474,secondary_id,ODK:Navitia:000000010454
ODK:Navitia:000000002475,secondary_id,ODK:Navitia:000000010453
ODK:Navitia:000000002476,secondary_id,ODK:Navitia:000000010452
ODK:Navitia:000000002477,secondary_id,ODK:Navitia:000000010451
ODK:Navitia:000000002478,secondary_id,ODK:Navitia:000000002490
ODK:Navitia:000000002479,secondary_id,ODK:Navitia:000000002489
ODK:Navitia:000000002480,secondary_id,ODK:Navitia:000000002488
ODK:Navitia:000000002481,secondary_id,ODK:Navitia:000000002487
ODK:Navitia:000000002482,secondary_id,ODK:Navitia:000000002486
ODK:Navitia:000000002492,secondary_id,ODK:Navitia:000000010458
ODK:Navitia:000000002493,secondary_id,ODK:Navitia:000000010457
ODK:Navitia:000000002505,secondary_id,ODK:Navitia:000000002509
ODK:Navitia:000000002515,secondary_id,ODK:Navitia:000000002550
ODK:Navitia:000000002516,secondary_id,ODK:Navitia:000000002549
ODK:Navitia:000000002517,secondary_id,ODK:Navitia:000000002548
ODK:Navitia:000000002518,secondary_id,ODK:Navitia:000000002547
ODK:Navitia:000000002520,secondary_id,ODK:Navitia:000000002545
ODK:Navitia:000000002521,secondary_id,ODK:Navitia:000000002544
ODK:Navitia:000000002522,secondary_id,ODK:Navitia:000000002543
ODK:Navitia:000000002523,secondary_id,ODK:Navitia:000000002542
ODK:Navitia:000000002525,secondary_id,ODK:Navitia:000000002540
ODK:Navitia:000000002526,secondary_id,ODK:Navitia:000000002539
ODK:Navitia:000000002527,secondary_id,ODK:Navitia:000000002538
ODK:Navitia:000000002528,secondary_id,ODK:Navitia:000000002537
ODK:Navitia:000000002529,secondary_id,ODK:Navitia:000000002536
ODK:Navitia:000000002530,secondary_id,ODK:Navitia:000000002535
ODK:Navitia:000000002531,secondary_id,ODK:Navitia:000000002534
ODK:Navitia:000000002532,secondary_id,ODK:Navitia:000000002533
ODK:Navitia:000000002552,secondary_id,ODK:Navitia:000000002583
ODK:Navitia:000000002553,secondary_id,ODK:Navitia:000000002582
ODK:Navitia:000000002554,secondary_id,ODK:Navitia:000000002581
ODK:Navitia:000000002555,secondary_id,ODK:Navitia:000000002580
ODK:Navitia:000000002556,secondary_id,ODK:Navitia:000000002579
ODK:Navitia:000000002558,secondary_id,ODK:Navitia:000000002577
ODK:Navitia:000000002559,secondary_id,ODK:Navitia:000000002576
ODK:Navitia:000000002560,secondary_id,ODK:Navitia:000000002575
ODK:Navitia:000000002561,secondary_id,ODK:Navitia:000000002574
ODK:Navitia:000000002562,secondary_id,ODK:Navitia:000000002573
ODK:Navitia:000000002563,secondary_id,ODK:Navitia:000000002572
ODK:Navitia:000000002564,secondary_id,ODK:Navitia:000000002571
ODK:Navitia:000000002565,secondary_id,ODK:Navitia:000000002570
ODK:Navitia:000000002566,secondary_id,ODK:Navitia:000000002568
ODK:Navitia:000000002595,secondary_id,ODK:Navitia:000000007038
ODK:Navitia:000000002595,secondary_id,ODK:Navitia:000000007220
ODK:Navitia:000000002595,secondary_id,ODK:Navitia:000000053506
ODK:Navitia:000000002600,secondary_id,ODK:Navitia:000000002650
ODK:Navitia:000000002601,secondary_id,ODK:Navitia:000000002649
ODK:Navitia:000000002602,secondary_id,ODK:Navitia:000000002648
ODK:Navitia:000000002604,secondary_id,ODK:Navitia:000000002646
ODK:Navitia:000000002605,secondary_id,ODK:Navitia:000000002645
ODK:Navitia:000000002606,secondary_id,ODK:Navitia:000000002644
ODK:Navitia:000000002607,secondary_id,ODK:Navitia:000000002643
ODK:Navitia:000000002608,secondary_id,ODK:Navitia:000000002642
ODK:Navitia:000000002613,secondary_id,ODK:Navitia:000000002640
ODK:Navitia:000000002614,secondary_id,ODK:Navitia:000000002639
ODK:Navitia:000000002615,secondary_id,ODK:Navitia:000000002638
ODK:Navitia:000000002616,secondary_id,ODK:Navitia:000000002637
ODK:Navitia:000000002617,secondary_id,ODK:Navitia:000000002636
ODK:Navitia:000000002618,secondary_id,ODK:Navitia:000000002635
ODK:Navitia:000000002619,secondary_id,ODK:Navitia:000000002634
ODK:Navitia:000000002620,secondary_id,ODK:Navitia:000000002633
ODK:Navitia:000000002621,secondary_id,ODK:Navitia:000000002632
ODK:Navitia:000000002622,secondary_id,ODK:Navitia:000000002631
ODK:Navitia:000000002623,secondary_id,ODK:Navitia:000000002630
ODK:Navitia:000000002624,secondary_id,ODK:Navitia:000000002629
ODK:Navitia:000000002625,secondary_id,ODK:Navitia:000000002628
ODK:Navitia:000000002653,secondary_id,ODK:Navitia:000000003523
ODK:Navitia:000000002654,secondary_id,ODK:Navitia:000000002658
ODK:Navitia:000000002662,secondary_id,ODK:Navitia:000000003521
ODK:Navitia:000000002675,secondary_id,ODK:Navitia:000000002676
ODK:Navitia:000000002680,secondary_id,ODK:Navitia:000000002681
ODK:Navitia:000000002696,secondary_id,ODK:Navitia:000000003563
ODK:Navitia:000000002698,secondary_id,ODK:Navitia:000000002699
ODK:Navitia:000000002704,secondary_id,ODK:Navitia:000000007420
ODK:Navitia:000000002721,secondary_id,ODK:Navitia:000000047471
ODK:Navitia:000000002725,secondary_id,ODK:Navitia:000000007650
ODK:Navitia:000000002726,secondary_id,ODK:Navitia:000000002729
ODK:Navitia:000000002727,secondary_id,ODK:Navitia:000000002728
ODK:Navitia:000000002750,secondary_id,ODK:Navitia:000000052808
ODK:Navitia:000000002751,secondary_id,ODK:Navitia:000000052810
ODK:Navitia:000000002752,secondary_id,ODK:Navitia:000000052809
ODK:Navitia:000000002753,secondary_id,ODK:Navitia:000000002754
ODK:Navitia:000000002757,secondary_id,ODK:Navitia:000000002770
ODK:Navitia:000000002762,secondary_id,ODK:Navitia:000000007622
ODK:Navitia:000000002762,secondary_id,ODK:Navitia:000000028525
ODK:Navitia:000000002769,secondary_id,ODK:Navitia:000000002771
ODK:Navitia:000000002783,secondary_id,ODK:Navitia:000000007676
ODK:Navitia:000000002784,secondary_id,ODK:Navitia:000000002807
ODK:Navitia:000000002791,secondary_id,ODK:Navitia:000000007518
ODK:Navitia:000000002792,secondary_id,ODK:Navitia:000000007789
ODK:Navitia:000000002793,secondary_id,ODK:Navitia:000000002877
ODK:Navitia:000000002796,secondary_id,ODK:Navitia:000000002797
ODK:Navitia:000000002801,secondary_id,ODK:Navitia:000000002806
ODK:Navitia:000000002817,secondary_id,ODK:Navitia:000000002822
ODK:Navitia:000000002818,secondary_id,ODK:Navitia:000000002821
ODK:Navitia:000000002819,secondary_id,ODK:Navitia:000000002820
ODK:Navitia:000000002825,secondary_id,ODK:Navitia:000000002826
ODK:Navitia:000000002829,secondary_id,ODK:Navitia:000000002839
ODK:Navitia:000000002832,secondary_id,ODK:Navitia:000000002834
ODK:Navitia:000000002833,secondary_id,ODK:Navitia:000000007198
ODK:Navitia:000000002836,secondary_id,ODK:Navitia:000000002841
ODK:Navitia:000000002837,secondary_id,ODK:Navitia:000000002838
ODK:Navitia:000000002842,secondary_id,ODK:Navitia:000000002843
ODK:Navitia:000000002846,secondary_id,ODK:Navitia:000000002847
ODK:Navitia:000000002849,secondary_id,ODK:Navitia:000000003058
ODK:Navitia:000000002850,secondary_id,ODK:Navitia:000000002851
ODK:Navitia:000000002852,secondary_id,ODK:Navitia:000000010551
ODK:Navitia:000000002853,secondary_id,ODK:Navitia:000000027100
ODK:Navitia:000000002859,secondary_id,ODK:Navitia:000000003846
ODK:Navitia:000000002859,secondary_id,ODK:Navitia:000000003849
ODK:Navitia:000000002862,secondary_id,ODK:Navitia:000000002864
ODK:Navitia:000000002879,secondary_id,ODK:Navitia:000000007454
ODK:Navitia:000000002880,secondary_id,ODK:Navitia:000000007453
ODK:Navitia:000000002882,secondary_id,ODK:Navitia:000000007451
ODK:Navitia:000000002883,secondary_id,ODK:Navitia:000000007449
ODK:Navitia:000000002889,secondary_id,ODK:Navitia:000000002890
ODK:Navitia:000000002891,secondary_id,ODK:Navitia:000000002892
ODK:Navitia:000000002894,secondary_id,ODK:Navitia:000000002897
ODK:Navitia:000000002895,secondary_id,ODK:Navitia:000000002896
ODK:Navitia:000000002903,secondary_id,ODK:Navitia:000000002905
ODK:Navitia:000000002924,secondary_id,ODK:Navitia:000000010539
ODK:Navitia:000000002925,secondary_id,ODK:Navitia:000000006811
ODK:Navitia:000000002927,secondary_id,ODK:Navitia:000000030758
ODK:Navitia:000000002940,secondary_id,ODK:Navitia:000000007422
ODK:Navitia:000000002941,secondary_id,ODK:Navitia:000000002942
ODK:Navitia:000000002949,secondary_id,ODK:Navitia:000000002960
ODK:Navitia:000000002958,secondary_id,ODK:Navitia:000000002959
ODK:Navitia:000000002964,secondary_id,ODK:Navitia:000000006046
ODK:Navitia:000000002973,secondary_id,ODK:Navitia:000000002974
ODK:Navitia:000000002985,secondary_id,ODK:Navitia:000000002991
ODK:Navitia:000000002986,secondary_id,ODK:Navitia:000000002990
ODK:Navitia:000000002987,secondary_id,ODK:Navitia:000000002989
ODK:Navitia:000000002992,secondary_id,ODK:Navitia:000000002997
ODK:Navitia:000000002993,secondary_id,ODK:Navitia:000000002996
ODK:Navitia:000000002994,secondary_id,ODK:Navitia:000000002995
ODK:Navitia:000000002998,secondary_id,ODK:Navitia:000000002999
ODK:Navitia:000000003001,secondary_id,ODK:Navitia:000000003011
ODK:Navitia:000000003002,secondary_id,ODK:Navitia:000000003010
ODK:Navitia:000000003005,secondary_id,ODK:Navitia:000000003007
ODK:Navitia:000000003014,secondary_id,ODK:Navitia:000000003087
ODK:Navitia:000000003015,secondary_id,ODK:Navitia:000000003086
ODK:Navitia:000000003016,secondary_id,ODK:Navitia:000000003085
ODK:Navitia:000000003018,secondary_id,ODK:Navitia:000000003083
ODK:Navitia:000000003023,secondary_id,ODK:Navitia:000000003079
ODK:Navitia:000000003025,secondary_id,ODK:Navitia:000000003078
ODK:Navitia:000000003026,secondary_id,ODK:Navitia:000000003077
ODK:Navitia:000000003028,secondary_id,ODK:Navitia:000000003075
ODK:Navitia:000000003029,secondary_id,ODK:Navitia:000000003074
ODK:Navitia:000000003030,secondary_id,ODK:Navitia:000000003073
ODK:Navitia:000000003032,secondary_id,ODK:Navitia:000000003071
ODK:Navitia:000000003033,secondary_id,ODK:Navitia:000000003070
ODK:Navitia:000000003033,secondary_id,ODK:Navitia:000000007917
ODK:Navitia:000000003033,secondary_id,ODK:Navitia:000000007918
ODK:Navitia:000000003034,secondary_id,ODK:Navitia:000000003069
ODK:Navitia:000000003035,secondary_id,ODK:Navitia:000000003068
ODK:Navitia:000000003039,secondary_id,ODK:Navitia:000000003064
ODK:Navitia:000000003040,secondary_id,ODK:Navitia:000000003063
ODK:Navitia:000000003041,secondary_id,ODK:Navitia:000000003062
ODK:Navitia:000000003043,secondary_id,ODK:Navitia:000000003061
ODK:Navitia:000000003044,secondary_id,ODK:Navitia:000000003060
ODK:Navitia:000000003045,secondary_id,ODK:Navitia:000000003059
ODK:Navitia:000000003046,secondary_id,ODK:Navitia:000000003056
ODK:Navitia:000000003047,secondary_id,ODK:Navitia:000000003055
ODK:Navitia:000000003048,secondary_id,ODK:Navitia:000000003054
ODK:Navitia:000000003091,secondary_id,ODK:Navitia:000000003124
ODK:Navitia:000000003094,secondary_id,ODK:Navitia:000000003121
ODK:Navitia:000000003095,secondary_id,ODK:Navitia:000000003120
ODK:Navitia:000000003096,secondary_id,ODK:Navitia:000000003119
ODK:Navitia:000000003097,secondary_id,ODK:Navitia:000000003118
ODK:Navitia:000000003101,secondary_id,ODK:Navitia:000000003114
ODK:Navitia:000000003104,secondary_id,ODK:Navitia:000000003112
ODK:Navitia:000000003134,secondary_id,ODK:Navitia:000000003159
ODK:Navitia:000000003140,secondary_id,ODK:Navitia:000000003153
ODK:Navitia:000000003144,secondary_id,ODK:Navitia:000000003149
